"","sample_year","sample_date","project_code","trip_no","effort_no","submitter_sample_id","management_area_code","location_code","fishery_code","gear_type","gear_code","submitter_specimen_id","date_sampled","field_species_code","length","length_type_code","weight","weight_type_code","gender_code","maturity_code","specimen_comment","Bin","BinLocation","ADUID"
"2001",2017,2017-09-25,"SO1","0080","QS17-5602","QS17040924201709250080","Q","Q01","CO","Dredge","22",6,2017-09-25,"850",164,"SH",NA,"WH",NA,NA,NA,"(163,165]","Q01 (163,165]","17Q5602~080"
"2002",2017,2017-09-23,"SO1","0044","QS17-5602","QS17040924201709230044","Q","Q01","CO","Dredge","22",9,2017-09-23,"850",164,"SH",NA,"WH",NA,NA,NA,"(163,165]","Q01 (163,165]","17Q5602~044"
"2003",2017,2017-09-27,"SO1","0124","QS17-5602","QS17040924201709270124","Q","Q01","CO","Dredge","22",3,2017-09-27,"850",164,"SH",NA,"WH",NA,NA,NA,"(163,165]","Q01 (163,165]","17Q5602~124"
"2004",2017,2017-09-26,"SO1","0106","QS17-5602","QS17040924201709260106","Q","Q01","CO","Dredge","22",11,2017-09-26,"850",164,"SH",NA,"WH",NA,NA,NA,"(163,165]","Q01 (163,165]","17Q5602~106"
"2005",2017,2017-09-24,"SO1","0065","QS17-5602","QS17040924201709240065","Q","Q01","CO","Dredge","22",3,2017-09-24,"850",165,"SH",NA,"WH",NA,NA,NA,"(163,165]","Q01 (163,165]","17Q5602~065"
"2006",2017,2017-09-21,"SO2","0004","QS17-5602","QS17040924201709210004","Q","Q01","CO","Dredge","22",3,2017-09-21,"850",181,"SH",NA,"WH",NA,NA,NA,"(179,181]","Q01 (179,181]","17Q5602~004"
"2011",2017,2017-09-21,"SO2","0004","QS17-5602","QS17040924201709210004","Q","Q01","CO","Dredge","22",4,2017-09-21,"850",176,"SH",NA,"WH",NA,NA,NA,"(175,177]","Q01 (175,177]","17Q5602~004"
"2016",2017,2017-09-24,"SO1","0059","QS17-5602","QS17040924201709240059","Q","Q01","CO","Dredge","22",1,2017-09-24,"850",150,"SH",NA,"WH",NA,NA,NA,"(149,151]","Q01 (149,151]","17Q5602~059"
"2017",2017,2017-09-21,"SO2","0008","QS17-5602","QS17040924201709210008","Q","Q01","CO","Dredge","22",9,2017-09-21,"850",151,"SH",NA,"WH",NA,NA,NA,"(149,151]","Q01 (149,151]","17Q5602~008"
"2018",2017,2017-09-22,"SO2","0022","QS17-5602","QS17040924201709220022","Q","Q01","CO","Dredge","22",1,2017-09-22,"850",150,"SH",NA,"WH",NA,NA,NA,"(149,151]","Q01 (149,151]","17Q5602~022"
"2019",2017,2017-09-25,"SO1","0078","QS17-5602","QS17040924201709250078","Q","Q01","CO","Dredge","22",10,2017-09-25,"850",150,"SH",NA,"WH",NA,NA,NA,"(149,151]","Q01 (149,151]","17Q5602~078"
"2020",2017,2017-09-24,"SO1","0063","QS17-5602","QS17040924201709240063","Q","Q01","CO","Dredge","22",1,2017-09-24,"850",151,"SH",NA,"WH",NA,NA,NA,"(149,151]","Q01 (149,151]","17Q5602~063"
"2021",2017,2017-09-27,"SO1","0124","QS17-5602","QS17040924201709270124","Q","Q01","CO","Dredge","22",47,2017-09-27,"850",133,"SH",NA,"WH",NA,NA,NA,"(131,133]","Q01 (131,133]","17Q5602~124"
"2022",2017,2017-09-29,"SO1","0172","QS17-5602","QS17040924201709290172","Q","Q01","CO","Dredge","22",1,2017-09-29,"850",132,"SH",NA,"WH",NA,NA,NA,"(131,133]","Q01 (131,133]","17Q5602~172"
"2023",2017,2017-09-25,"SO1","0084","QS17-5602","QS17040924201709250084","Q","Q01","CO","Dredge","22",6,2017-09-25,"850",132,"SH",NA,"WH",NA,NA,NA,"(131,133]","Q01 (131,133]","17Q5602~084"
"2026",2017,2017-09-21,"SO1","0006","QS17-5602","QS17040924201709210006","Q","Q01","CO","Dredge","22",49,2017-09-21,"850",108,"SH",NA,"WH",NA,NA,NA,"(107,109]","Q01 (107,109]","17Q5602~006"
"2030",2017,2017-09-25,"SO1","0080","QS17-5602","QS17040924201709250080","Q","Q01","CO","Dredge","22",48,2017-09-25,"850",109,"SH",NA,"WH",NA,NA,NA,"(107,109]","Q01 (107,109]","17Q5602~080"
"2031",2017,2017-09-25,"SO1","0080","QS17-5602","QS17040924201709250080","Q","Q01","CO","Dredge","22",46,2017-09-25,"850",113,"SH",NA,"WH",NA,NA,NA,"(111,113]","Q01 (111,113]","17Q5602~080"
"2032",2017,2017-09-26,"SO1","0100","QS17-5602","QS17040924201709260100","Q","Q01","CO","Dredge","22",51,2017-09-26,"850",112,"SH",NA,"WH",NA,NA,NA,"(111,113]","Q01 (111,113]","17Q5602~100"
"2033",2017,2017-09-27,"SO1","0126","QS17-5602","QS17040924201709270126","Q","Q01","CO","Dredge","22",47,2017-09-27,"850",113,"SH",NA,"WH",NA,NA,NA,"(111,113]","Q01 (111,113]","17Q5602~126"
"2034",2017,2017-09-25,"SO1","0078","QS17-5602","QS17040924201709250078","Q","Q01","CO","Dredge","22",48,2017-09-25,"850",112,"SH",NA,"WH",NA,NA,NA,"(111,113]","Q01 (111,113]","17Q5602~078"
"2035",2017,2017-09-21,"SO1","0006","QS17-5602","QS17040924201709210006","Q","Q01","CO","Dredge","22",53,2017-09-21,"850",113,"SH",NA,"WH",NA,NA,NA,"(111,113]","Q01 (111,113]","17Q5602~006"
"2036",2017,2017-09-24,"SO1","0065","QS17-5602","QS17040924201709240065","Q","Q01","CO","Dredge","22",7,2017-09-24,"850",155,"SH",NA,"WH",NA,NA,NA,"(153,155]","Q01 (153,155]","17Q5602~065"
"2037",2017,2017-09-28,"SO1","0143","QS17-5602","QS17040924201709280143","Q","Q01","CO","Dredge","22",7,2017-09-28,"850",155,"SH",NA,"WH",NA,NA,NA,"(153,155]","Q01 (153,155]","17Q5602~143"
"2038",2017,2017-09-23,"SO1","0046","QS17-5602","QS17040924201709230046","Q","Q01","CO","Dredge","22",9,2017-09-23,"850",154,"SH",NA,"WH",NA,NA,NA,"(153,155]","Q01 (153,155]","17Q5602~046"
"2039",2017,2017-09-21,"SO2","0008","QS17-5602","QS17040924201709210008","Q","Q01","CO","Dredge","22",6,2017-09-21,"850",154,"SH",NA,"WH",NA,NA,NA,"(153,155]","Q01 (153,155]","17Q5602~008"
"2040",2017,2017-09-21,"SO2","0008","QS17-5602","QS17040924201709210008","Q","Q01","CO","Dredge","22",4,2017-09-21,"850",155,"SH",NA,"WH",NA,NA,NA,"(153,155]","Q01 (153,155]","17Q5602~008"
"2041",2017,2017-09-24,"SO1","0063","QS17-5602","QS17040924201709240063","Q","Q01","CO","Dredge","22",7,2017-09-24,"850",168,"SH",NA,"WH",NA,NA,NA,"(167,169]","Q01 (167,169]","17Q5602~063"
"2042",2017,2017-09-27,"SO1","0126","QS17-5602","QS17040924201709270126","Q","Q01","CO","Dredge","22",7,2017-09-27,"850",169,"SH",NA,"WH",NA,NA,NA,"(167,169]","Q01 (167,169]","17Q5602~126"
"2043",2017,2017-09-28,"SO1","0149","QS17-5602","QS17040924201709280149","Q","Q01","CO","Dredge","22",9,2017-09-28,"850",168,"SH",NA,"WH",NA,NA,NA,"(167,169]","Q01 (167,169]","17Q5602~149"
"2046",2017,2017-09-25,"SO1","0078","QS17-5602","QS17040924201709250078","Q","Q01","CO","Dredge","22",46,2017-09-25,"850",126,"SH",NA,"WH",NA,NA,NA,"(125,131]","Q01 (125,131]","17Q5602~078"
"2047",2017,2017-09-21,"SO2","0010","QS17-5602","QS17040924201709210010","Q","Q01","CO","Dredge","22",1,2017-09-21,"850",128,"SH",NA,"WH",NA,NA,NA,"(125,131]","Q01 (125,131]","17Q5602~010"
"2048",2017,2017-09-26,"SO1","0108","QS17-5602","QS17040924201709260108","Q","Q01","CO","Dredge","22",11,2017-09-26,"850",128,"SH",NA,"WH",NA,NA,NA,"(125,131]","Q01 (125,131]","17Q5602~108"
"2049",2017,2017-09-23,"SO1","0044","QS17-5602","QS17040924201709230044","Q","Q01","CO","Dredge","22",13,2017-09-23,"850",127,"SH",NA,"WH",NA,NA,NA,"(125,131]","Q01 (125,131]","17Q5602~044"
"2050",2017,2017-09-29,"SO1","0170","QS17-5602","QS17040924201709290170","Q","Q01","CO","Dredge","22",47,2017-09-29,"850",127,"SH",NA,"WH",NA,NA,NA,"(125,131]","Q01 (125,131]","17Q5602~170"
"2051",2017,2017-09-24,"SO1","0059","QS17-5602","QS17040924201709240059","Q","Q01","CO","Dredge","22",9,2017-09-24,"850",153,"SH",NA,"WH",NA,NA,NA,"(151,153]","Q01 (151,153]","17Q5602~059"
"2052",2017,2017-09-24,"SO1","0065","QS17-5602","QS17040924201709240065","Q","Q01","CO","Dredge","22",9,2017-09-24,"850",153,"SH",NA,"WH",NA,NA,NA,"(151,153]","Q01 (151,153]","17Q5602~065"
"2053",2017,2017-09-22,"SO1","0020","QS17-5602","QS17040924201709220020","Q","Q01","CO","Dredge","22",7,2017-09-22,"850",152,"SH",NA,"WH",NA,NA,NA,"(151,153]","Q01 (151,153]","17Q5602~020"
"2054",2017,2017-09-25,"SO1","0082","QS17-5602","QS17040924201709250082","Q","Q01","CO","Dredge","22",8,2017-09-25,"850",153,"SH",NA,"WH",NA,NA,NA,"(151,153]","Q01 (151,153]","17Q5602~082"
"2055",2017,2017-09-22,"SO2","0030","QS17-5602","QS17040924201709220030","Q","Q01","CO","Dredge","22",2,2017-09-22,"850",152,"SH",NA,"WH",NA,NA,NA,"(151,153]","Q01 (151,153]","17Q5602~030"
"2056",2017,2017-09-22,"SO2","0026","QS17-5602","QS17040924201709220026","Q","Q01","CO","Dredge","22",2,2017-09-22,"850",147,"SH",NA,"WH",NA,NA,NA,"(145,147]","Q01 (145,147]","17Q5602~026"
"2057",2017,2017-09-26,"SO1","0108","QS17-5602","QS17040924201709260108","Q","Q01","CO","Dredge","22",5,2017-09-26,"850",146,"SH",NA,"WH",NA,NA,NA,"(145,147]","Q01 (145,147]","17Q5602~108"
"2058",2017,2017-09-22,"SO2","0028","QS17-5602","QS17040924201709220028","Q","Q01","CO","Dredge","22",10,2017-09-22,"850",146,"SH",NA,"WH",NA,NA,NA,"(145,147]","Q01 (145,147]","17Q5602~028"
"2059",2017,2017-09-22,"SO2","0028","QS17-5602","QS17040924201709220028","Q","Q01","CO","Dredge","22",6,2017-09-22,"850",146,"SH",NA,"WH",NA,NA,NA,"(145,147]","Q01 (145,147]","17Q5602~028"
"2060",2017,2017-09-25,"SO1","0084","QS17-5602","QS17040924201709250084","Q","Q01","CO","Dredge","22",8,2017-09-25,"850",146,"SH",NA,"WH",NA,NA,NA,"(145,147]","Q01 (145,147]","17Q5602~084"
"2061",2017,2017-09-28,"SO1","0147","QS17-5602","QS17040924201709280147","Q","Q01","CO","Dredge","22",13,2017-09-28,"850",142,"SH",NA,"WH",NA,NA,NA,"(141,143]","Q01 (141,143]","17Q5602~147"
"2062",2017,2017-09-21,"SO2","0010","QS17-5602","QS17040924201709210010","Q","Q01","CO","Dredge","22",9,2017-09-21,"850",143,"SH",NA,"WH",NA,NA,NA,"(141,143]","Q01 (141,143]","17Q5602~010"
"2063",2017,2017-09-22,"SO2","0024","QS17-5602","QS17040924201709220024","Q","Q01","CO","Dredge","22",1,2017-09-22,"850",143,"SH",NA,"WH",NA,NA,NA,"(141,143]","Q01 (141,143]","17Q5602~024"
"2064",2017,2017-09-22,"SO2","0030","QS17-5602","QS17040924201709220030","Q","Q01","CO","Dredge","22",7,2017-09-22,"850",142,"SH",NA,"WH",NA,NA,NA,"(141,143]","Q01 (141,143]","17Q5602~030"
"2066",2017,2017-09-29,"SO1","0170","QS17-5602","QS17040924201709290170","Q","Q01","CO","Dredge","22",1,2017-09-29,"850",137,"SH",NA,"WH",NA,NA,NA,"(135,137]","Q01 (135,137]","17Q5602~170"
"2067",2017,2017-09-28,"SO1","0143","QS17-5602","QS17040924201709280143","Q","Q01","CO","Dredge","22",9,2017-09-28,"850",136,"SH",NA,"WH",NA,NA,NA,"(135,137]","Q01 (135,137]","17Q5602~143"
"2068",2017,2017-09-22,"SO1","0020","QS17-5602","QS17040924201709220020","Q","Q01","CO","Dredge","22",1,2017-09-22,"850",137,"SH",NA,"WH",NA,NA,NA,"(135,137]","Q01 (135,137]","17Q5602~020"
"2069",2017,2017-09-23,"SO1","0040","QS17-5602","QS17040924201709230040","Q","Q01","CO","Dredge","22",13,2017-09-23,"850",136,"SH",NA,"WH",NA,NA,NA,"(135,137]","Q01 (135,137]","17Q5602~040"
"2071",2017,2017-09-24,"SO1","0059","QS17-5602","QS17040924201709240059","Q","Q01","CO","Dredge","22",3,2017-09-24,"850",145,"SH",NA,"WH",NA,NA,NA,"(143,145]","Q01 (143,145]","17Q5602~059"
"2072",2017,2017-09-26,"SO1","0100","QS17-5602","QS17040924201709260100","Q","Q01","CO","Dredge","22",13,2017-09-26,"850",145,"SH",NA,"WH",NA,NA,NA,"(143,145]","Q01 (143,145]","17Q5602~100"
"2073",2017,2017-09-22,"SO2","0022","QS17-5602","QS17040924201709220022","Q","Q01","CO","Dredge","22",6,2017-09-22,"850",145,"SH",NA,"WH",NA,NA,NA,"(143,145]","Q01 (143,145]","17Q5602~022"
"2076",2017,2017-09-26,"SO1","0102","QS17-5602","QS17040924201709260102","Q","Q01","CO","Dredge","22",13,2017-09-26,"850",141,"SH",NA,"WH",NA,NA,NA,"(139,141]","Q01 (139,141]","17Q5602~102"
"2077",2017,2017-09-27,"SO1","0126","QS17-5602","QS17040924201709270126","Q","Q01","CO","Dredge","22",43,2017-09-27,"850",140,"SH",NA,"WH",NA,NA,NA,"(139,141]","Q01 (139,141]","17Q5602~126"
"2079",2017,2017-09-25,"SO1","0080","QS17-5602","QS17040924201709250080","Q","Q01","CO","Dredge","22",8,2017-09-25,"850",141,"SH",NA,"WH",NA,NA,NA,"(139,141]","Q01 (139,141]","17Q5602~080"
"2081",2017,2017-09-27,"SO1","0124","QS17-5602","QS17040924201709270124","Q","Q01","CO","Dredge","22",7,2017-09-27,"850",148,"SH",NA,"WH",NA,NA,NA,"(147,149]","Q01 (147,149]","17Q5602~124"
"2082",2017,2017-09-27,"SO1","0132","QS17-5602","QS17040924201709270132","Q","Q01","CO","Dredge","22",9,2017-09-27,"850",149,"SH",NA,"WH",NA,NA,NA,"(147,149]","Q01 (147,149]","17Q5602~132"
"2085",2017,2017-09-22,"SO2","0028","QS17-5602","QS17040924201709220028","Q","Q01","CO","Dredge","22",7,2017-09-22,"850",148,"SH",NA,"WH",NA,NA,NA,"(147,149]","Q01 (147,149]","17Q5602~028"
"2086",2017,2017-09-26,"SO1","0102","QS17-5602","QS17040924201709260102","Q","Q01","CO","Dredge","22",45,2017-09-26,"850",119,"SH",NA,"WH",NA,NA,NA,"(117,119]","Q01 (117,119]","17Q5602~102"
"2087",2017,2017-09-29,"SO1","0170","QS17-5602","QS17040924201709290170","Q","Q01","CO","Dredge","22",45,2017-09-29,"850",118,"SH",NA,"WH",NA,NA,NA,"(117,119]","Q01 (117,119]","17Q5602~170"
"2088",2017,2017-09-27,"SO1","0130","QS17-5602","QS17040924201709270130","Q","Q01","CO","Dredge","22",49,2017-09-27,"850",119,"SH",NA,"WH",NA,NA,NA,"(117,119]","Q01 (117,119]","17Q5602~130"
"2090",2017,2017-09-22,"SO1","0020","QS17-5602","QS17040924201709220020","Q","Q01","CO","Dredge","22",41,2017-09-22,"850",119,"SH",NA,"WH",NA,NA,NA,"(117,119]","Q01 (117,119]","17Q5602~020"
"2091",2017,2017-09-26,"SO1","0102","QS17-5602","QS17040924201709260102","Q","Q01","CO","Dredge","22",47,2017-09-26,"850",124,"SH",NA,"WH",NA,NA,NA,"(123,125]","Q01 (123,125]","17Q5602~102"
"2092",2017,2017-09-27,"SO1","0132","QS17-5602","QS17040924201709270132","Q","Q01","CO","Dredge","22",41,2017-09-27,"850",125,"SH",NA,"WH",NA,NA,NA,"(123,125]","Q01 (123,125]","17Q5602~132"
"2093",2017,2017-09-28,"SO1","0145","QS17-5602","QS17040924201709280145","Q","Q01","CO","Dredge","22",51,2017-09-28,"850",124,"SH",NA,"WH",NA,NA,NA,"(123,125]","Q01 (123,125]","17Q5602~145"
"2095",2017,2017-09-25,"SO1","0078","QS17-5602","QS17040924201709250078","Q","Q01","CO","Dredge","22",50,2017-09-25,"850",124,"SH",NA,"WH",NA,NA,NA,"(123,125]","Q01 (123,125]","17Q5602~078"
"2096",2017,2017-09-23,"SO1","0042","QS17-5602","QS17040924201709230042","Q","Q01","CO","Dredge","22",47,2017-09-23,"850",120,"SH",NA,"WH",NA,NA,NA,"(119,121]","Q01 (119,121]","17Q5602~042"
"2097",2017,2017-09-27,"SO1","0126","QS17-5602","QS17040924201709270126","Q","Q01","CO","Dredge","22",45,2017-09-27,"850",120,"SH",NA,"WH",NA,NA,NA,"(119,121]","Q01 (119,121]","17Q5602~126"
"2098",2017,2017-09-27,"SO1","0130","QS17-5602","QS17040924201709270130","Q","Q01","CO","Dredge","22",43,2017-09-27,"850",120,"SH",NA,"WH",NA,NA,NA,"(119,121]","Q01 (119,121]","17Q5602~130"
"2099",2017,2017-09-28,"SO1","0149","QS17-5602","QS17040924201709280149","Q","Q01","CO","Dredge","22",55,2017-09-28,"850",120,"SH",NA,"WH",NA,NA,NA,"(119,121]","Q01 (119,121]","17Q5602~149"
"2101",2017,2017-09-28,"SO1","0149","QS17-5602","QS17040924201709280149","Q","Q01","CO","Dredge","22",47,2017-09-28,"850",117,"SH",NA,"WH",NA,NA,NA,"(115,117]","Q01 (115,117]","17Q5602~149"
"2103",2017,2017-09-24,"SO1","0061","QS17-5602","QS17040924201709240061","Q","Q01","CO","Dredge","22",41,2017-09-24,"850",117,"SH",NA,"WH",NA,NA,NA,"(115,117]","Q01 (115,117]","17Q5602~061"
"2104",2017,2017-09-29,"SO1","0170","QS17-5602","QS17040924201709290170","Q","Q01","CO","Dredge","22",41,2017-09-29,"850",117,"SH",NA,"WH",NA,NA,NA,"(115,117]","Q01 (115,117]","17Q5602~170"
"2106",2017,2017-09-22,"SO2","0026","QS17-5602","QS17040924201709220026","Q","Q01","CO","Dredge","22",7,2017-09-22,"850",134,"SH",NA,"WH",NA,NA,NA,"(133,135]","Q01 (133,135]","17Q5602~026"
"2107",2017,2017-09-22,"SO2","0022","QS17-5602","QS17040924201709220022","Q","Q01","CO","Dredge","22",2,2017-09-22,"850",135,"SH",NA,"WH",NA,NA,NA,"(133,135]","Q01 (133,135]","17Q5602~022"
"2109",2017,2017-09-23,"SO1","0040","QS17-5602","QS17040924201709230040","Q","Q01","CO","Dredge","22",5,2017-09-23,"850",135,"SH",NA,"WH",NA,NA,NA,"(133,135]","Q01 (133,135]","17Q5602~040"
"2110",2017,2017-09-23,"SO1","0042","QS17-5602","QS17040924201709230042","Q","Q01","CO","Dredge","22",51,2017-09-23,"850",134,"SH",NA,"WH",NA,NA,NA,"(133,135]","Q01 (133,135]","17Q5602~042"
"2111",2017,2017-09-22,"SO2","0024","QS17-5602","QS17040924201709220024","Q","Q01","CO","Dredge","22",5,2017-09-22,"850",138,"SH",NA,"WH",NA,NA,NA,"(137,139]","Q01 (137,139]","17Q5602~024"
"2112",2017,2017-09-22,"SO2","0028","QS17-5602","QS17040924201709220028","Q","Q01","CO","Dredge","22",3,2017-09-22,"850",138,"SH",NA,"WH",NA,NA,NA,"(137,139]","Q01 (137,139]","17Q5602~028"
"2113",2017,2017-09-22,"SO2","0026","QS17-5602","QS17040924201709220026","Q","Q01","CO","Dredge","22",9,2017-09-22,"850",139,"SH",NA,"WH",NA,NA,NA,"(137,139]","Q01 (137,139]","17Q5602~026"
"2114",2017,2017-09-27,"SO1","0132","QS17-5602","QS17040924201709270132","Q","Q01","CO","Dredge","22",5,2017-09-27,"850",139,"SH",NA,"WH",NA,NA,NA,"(137,139]","Q01 (137,139]","17Q5602~132"
"2116",2017,2017-09-22,"SO2","0030","QS17-5602","QS17040924201709220030","Q","Q01","CO","Dredge","22",3,2017-09-22,"850",171,"SH",NA,"WH",NA,NA,NA,"(169,171]","Q01 (169,171]","17Q5602~030"
"2121",2017,2017-09-23,"SO1","0040","QS17-5602","QS17040924201709230040","Q","Q01","CO","Dredge","22",49,2017-09-23,"850",122,"SH",NA,"WH",NA,NA,NA,"(121,123]","Q01 (121,123]","17Q5602~040"
"2123",2017,2017-09-26,"SO1","0102","QS17-5602","QS17040924201709260102","Q","Q01","CO","Dredge","22",51,2017-09-26,"850",122,"SH",NA,"WH",NA,NA,NA,"(121,123]","Q01 (121,123]","17Q5602~102"
"2124",2017,2017-09-27,"SO1","0132","QS17-5602","QS17040924201709270132","Q","Q01","CO","Dredge","22",45,2017-09-27,"850",122,"SH",NA,"WH",NA,NA,NA,"(121,123]","Q01 (121,123]","17Q5602~132"
"2125",2017,2017-09-29,"SO1","0170","QS17-5602","QS17040924201709290170","Q","Q01","CO","Dredge","22",49,2017-09-29,"850",123,"SH",NA,"WH",NA,NA,NA,"(121,123]","Q01 (121,123]","17Q5602~170"
"2126",2017,2017-09-23,"SO1","0044","QS17-5602","QS17040924201709230044","Q","Q01","CO","Dredge","22",7,2017-09-23,"850",182,"SH",NA,"WH",NA,NA,NA,"(181,183]","Q01 (181,183]","17Q5602~044"
"2131",2017,2017-09-25,"SO1","0082","QS17-5602","QS17040924201709250082","Q","Q01","CO","Dredge","22",52,2017-09-25,"850",96,"SH",NA,"WH",NA,NA,NA,"(95,97]","Q01 (95,97]","17Q5602~082"
"2132",2017,2017-09-23,"SO1","0044","QS17-5602","QS17040924201709230044","Q","Q01","CO","Dredge","22",45,2017-09-23,"850",97,"SH",NA,"WH",NA,NA,NA,"(95,97]","Q01 (95,97]","17Q5602~044"
"2136",2017,2017-09-23,"SO1","0044","QS17-5602","QS17040924201709230044","Q","Q01","CO","Dredge","22",47,2017-09-23,"850",101,"SH",NA,"WH",NA,NA,NA,"(99,101]","Q01 (99,101]","17Q5602~044"
"2137",2017,2017-09-25,"SO1","0082","QS17-5602","QS17040924201709250082","Q","Q01","CO","Dredge","22",44,2017-09-25,"850",101,"SH",NA,"WH",NA,NA,NA,"(99,101]","Q01 (99,101]","17Q5602~082"
"2138",2017,2017-09-28,"SO1","0147","QS17-5602","QS17040924201709280147","Q","Q01","CO","Dredge","22",53,2017-09-28,"850",100,"SH",NA,"WH",NA,NA,NA,"(99,101]","Q01 (99,101]","17Q5602~147"
"2139",2017,2017-09-25,"SO1","0082","QS17-5602","QS17040924201709250082","Q","Q01","CO","Dredge","22",46,2017-09-25,"850",100,"SH",NA,"WH",NA,NA,NA,"(99,101]","Q01 (99,101]","17Q5602~082"
"2141",2017,2017-09-23,"SO1","0044","QS17-5602","QS17040924201709230044","Q","Q01","CO","Dredge","22",49,2017-09-23,"850",76,"SH",NA,"WH",NA,NA,NA,"(75,77]","Q01 (75,77]","17Q5602~044"
"2146",2017,2017-09-23,"SO1","0044","QS17-5602","QS17040924201709230044","Q","Q01","CO","Dredge","22",51,2017-09-23,"850",106,"SH",NA,"WH",NA,NA,NA,"(105,107]","Q01 (105,107]","17Q5602~044"
"2148",2017,2017-09-25,"SO1","0078","QS17-5602","QS17040924201709250078","Q","Q01","CO","Dredge","22",44,2017-09-25,"850",107,"SH",NA,"WH",NA,NA,NA,"(105,107]","Q01 (105,107]","17Q5602~078"
"2150",2017,2017-09-27,"SO1","0130","QS17-5602","QS17040924201709270130","Q","Q01","CO","Dredge","22",47,2017-09-27,"850",106,"SH",NA,"WH",NA,NA,NA,"(105,107]","Q01 (105,107]","17Q5602~130"
"2151",2017,2017-09-25,"SO1","0080","QS17-5602","QS17040924201709250080","Q","Q01","CO","Dredge","22",44,2017-09-25,"850",115,"SH",NA,"WH",NA,NA,NA,"(113,115]","Q01 (113,115]","17Q5602~080"
"2152",2017,2017-09-27,"SO1","0124","QS17-5602","QS17040924201709270124","Q","Q01","CO","Dredge","22",45,2017-09-27,"850",114,"SH",NA,"WH",NA,NA,NA,"(113,115]","Q01 (113,115]","17Q5602~124"
"2154",2017,2017-09-25,"SO1","0084","QS17-5602","QS17040924201709250084","Q","Q01","CO","Dredge","22",44,2017-09-25,"850",115,"SH",NA,"WH",NA,NA,NA,"(113,115]","Q01 (113,115]","17Q5602~084"
"2155",2017,2017-09-27,"SO1","0124","QS17-5602","QS17040924201709270124","Q","Q01","CO","Dredge","22",41,2017-09-27,"850",115,"SH",NA,"WH",NA,NA,NA,"(113,115]","Q01 (113,115]","17Q5602~124"
"2156",2017,2017-09-28,"SO1","0149","QS17-5602","QS17040924201709280149","Q","Q01","CO","Dredge","22",49,2017-09-28,"850",111,"SH",NA,"WH",NA,NA,NA,"(109,111]","Q01 (109,111]","17Q5602~149"
"2157",2017,2017-09-27,"SO1","0130","QS17-5602","QS17040924201709270130","Q","Q01","CO","Dredge","22",45,2017-09-27,"850",110,"SH",NA,"WH",NA,NA,NA,"(109,111]","Q01 (109,111]","17Q5602~130"
"2158",2017,2017-09-25,"SO1","0080","QS17-5602","QS17040924201709250080","Q","Q01","CO","Dredge","22",50,2017-09-25,"850",111,"SH",NA,"WH",NA,NA,NA,"(109,111]","Q01 (109,111]","17Q5602~080"
"2159",2017,2017-09-26,"SO1","0100","QS17-5602","QS17040924201709260100","Q","Q01","CO","Dredge","22",47,2017-09-26,"850",111,"SH",NA,"WH",NA,NA,NA,"(109,111]","Q01 (109,111]","17Q5602~100"
"2161",2017,2017-09-27,"SO1","0132","QS17-5602","QS17040924201709270132","Q","Q01","CO","Dredge","22",43,2017-09-27,"850",99,"SH",NA,"WH",NA,NA,NA,"(97,99]","Q01 (97,99]","17Q5602~132"
"2166",2017,2017-09-25,"SO1","0082","QS17-5602","QS17040924201709250082","Q","Q01","CO","Dredge","22",50,2017-09-25,"850",68,"SH",NA,"WH",NA,NA,NA,"(50,75]","Q01 (50,75]","17Q5602~082"
"2171",2017,2017-09-28,"SO1","0147","QS17-5602","QS17040924201709280147","Q","Q01","CO","Dredge","22",7,2017-09-28,"850",174,"SH",NA,"WH",NA,NA,NA,"(173,175]","Q01 (173,175]","17Q5602~147"
"2172",2017,2017-09-26,"SO1","0106","QS17-5602","QS17040924201709260106","Q","Q01","CO","Dredge","22",5,2017-09-26,"850",175,"SH",NA,"WH",NA,NA,NA,"(173,175]","Q01 (173,175]","17Q5602~106"
"2176",2017,2017-09-28,"SO1","0147","QS17-5602","QS17040924201709280147","Q","Q01","CO","Dredge","22",47,2017-09-28,"850",105,"SH",NA,"WH",NA,NA,NA,"(103,105]","Q01 (103,105]","17Q5602~147"
"2177",2017,2017-09-26,"SO1","0106","QS17-5602","QS17040924201709260106","Q","Q01","CO","Dredge","22",47,2017-09-26,"850",105,"SH",NA,"WH",NA,NA,NA,"(103,105]","Q01 (103,105]","17Q5602~106"
"2179",2017,2017-09-29,"SO1","0164","QS17-5602","QS17040924201709290164","Q","Q01","CO","Dredge","22",41,2017-09-29,"850",104,"SH",NA,"WH",NA,NA,NA,"(103,105]","Q01 (103,105]","17Q5602~164"
